#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21251,2017-06-23,06:20:00,,2017-06-23 06:20:00,24.9224,59.0139
,,21252,2017-06-23,06:30:00,,2017-06-23 06:30:00,24.9224,59.0673
,,21253,2017-06-23,06:40:00,,2017-06-23 06:40:00,24.9224,59.2122
,,21254,2017-06-23,06:50:00,,2017-06-23 06:50:00,24.9331,59.2428
,,21255,2017-06-23,07:00:00,,2017-06-23 07:00:00,24.9438,59.3343
,,21256,2017-06-23,07:10:00,,2017-06-23 07:10:00,24.9545,59.4182
,,21257,2017-06-23,07:20:00,,2017-06-23 07:20:00,24.9653,59.4793
,,21258,2017-06-23,07:30:00,,2017-06-23 07:30:00,24.976,59.5937
,,21259,2017-06-23,07:40:00,,2017-06-23 07:40:00,24.9867,59.6242
,,21260,2017-06-23,07:50:00,,2017-06-23 07:50:00,24.9867,59.6853
,,21261,2017-06-23,08:00:00,,2017-06-23 08:00:00,24.9974,59.7692
,,21262,2017-06-23,08:10:00,,2017-06-23 08:10:00,24.9974,59.9218
,,21263,2017-06-23,08:20:00,,2017-06-23 08:20:00,25.0082,60.6542
,,21264,2017-06-23,08:30:00,,2017-06-23 08:30:00,25.0082,61.2417
,,21265,2017-06-23,08:40:00,,2017-06-23 08:40:00,25.0082,61.7071
,,21266,2017-06-23,08:50:00,,2017-06-23 08:50:00,24.9974,62.1801
,,21267,2017-06-23,09:00:00,,2017-06-23 09:00:00,25.0082,62.9659
,,21268,2017-06-23,09:10:00,,2017-06-23 09:10:00,25.0296,63.9425
,,21269,2017-06-23,09:20:00,,2017-06-23 09:20:00,25.0618,64.3468
,,21270,2017-06-23,09:30:00,,2017-06-23 09:30:00,25.0832,64.7588
,,21271,2017-06-23,09:40:00,,2017-06-23 09:40:00,25.1154,65.2318
,,21272,2017-06-23,09:50:00,,2017-06-23 09:50:00,25.1369,65.5523
,,21273,2017-06-23,10:00:00,,2017-06-23 10:00:00,25.1583,66.01
,,21274,2017-06-23,10:10:00,,2017-06-23 10:10:00,25.1798,66.567
,,21275,2017-06-23,10:20:00,,2017-06-23 10:20:00,25.2119,66.9332
,,21276,2017-06-23,10:30:00,,2017-06-23 10:30:00,25.2763,68.0623
,,21277,2017-06-23,10:40:00,,2017-06-23 10:40:00,25.3299,67.7343
,,21278,2017-06-23,10:50:00,,2017-06-23 10:50:00,25.3943,67.8487
,,21279,2017-06-23,11:00:00,,2017-06-23 11:00:00,25.4693,68.1005
,,21280,2017-06-23,11:10:00,,2017-06-23 11:10:00,25.5551,68.4667
,,21281,2017-06-23,11:20:00,,2017-06-23 11:20:00,25.6409,68.688
,,21282,2017-06-23,11:30:00,,2017-06-23 11:30:00,25.7267,69.1152
,,21283,2017-06-23,11:40:00,,2017-06-23 11:40:00,25.8018,69.4204
,,21284,2017-06-23,11:50:00,,2017-06-23 11:50:00,25.952,69.6187
,,21285,2017-06-23,12:00:00,,2017-06-23 12:00:00,26.1021,69.901
,,21286,2017-06-23,12:10:00,,2017-06-23 12:10:00,26.2523,69.8553
,,21287,2017-06-23,12:20:00,,2017-06-23 12:20:00,26.3917,69.8858
,,21288,2017-06-23,12:30:00,,2017-06-23 12:30:00,26.5097,70.1147
,,21289,2017-06-23,12:40:00,,2017-06-23 12:40:00,26.6384,70.1833
,,21290,2017-06-23,12:50:00,,2017-06-23 12:50:00,26.7349,70.2062
,,21291,2017-06-23,13:00:00,,2017-06-23 13:00:00,26.8421,70.1909
,,21292,2017-06-23,13:10:00,,2017-06-23 13:10:00,26.9387,70.1452
,,21293,2017-06-23,13:20:00,,2017-06-23 13:20:00,27.0137,70.1681
,,21294,2017-06-23,13:30:00,,2017-06-23 13:30:00,27.0781,70.0078
,,21295,2017-06-23,13:40:00,,2017-06-23 13:40:00,27.0995,69.6493
,,21296,2017-06-23,13:50:00,,2017-06-23 13:50:00,27.0995,69.6493
,,21297,2017-06-23,14:00:00,,2017-06-23 14:00:00,27.0566,70.9768
,,21298,2017-06-23,14:10:00,,2017-06-23 14:10:00,27.003,71.4803
,,21299,2017-06-23,14:20:00,,2017-06-23 14:20:00,27.003,71.755
,,21300,2017-06-23,14:30:00,,2017-06-23 14:30:00,27.0245,71.9839
,,21301,2017-06-23,14:40:00,,2017-06-23 14:40:00,27.0888,72.4798
,,21302,2017-06-23,14:50:00,,2017-06-23 14:50:00,27.1639,73.464
,,21303,2017-06-23,15:00:00,,2017-06-23 15:00:00,27.239,73.525
,,21304,2017-06-23,15:10:00,,2017-06-23 15:10:00,27.3355,73.3953
,,21305,2017-06-23,15:20:00,,2017-06-23 15:20:00,27.4213,73.0291
,,21306,2017-06-23,15:30:00,,2017-06-23 15:30:00,27.5178,72.7621
,,21307,2017-06-23,15:40:00,,2017-06-23 15:40:00,27.6036,72.3424
,,21308,2017-06-23,15:50:00,,2017-06-23 15:50:00,27.7002,72.0754
,,21309,2017-06-23,16:00:00,,2017-06-23 16:00:00,27.786,71.6405
,,21310,2017-06-23,16:10:00,,2017-06-23 16:10:00,27.8825,71.1599
,,21311,2017-06-23,16:20:00,,2017-06-23 16:20:00,27.979,70.6945
,,21312,2017-06-23,16:30:00,,2017-06-23 16:30:00,28.0648,69.9697
,,21313,2017-06-23,16:40:00,,2017-06-23 16:40:00,28.1506,69.4204
,,21314,2017-06-23,16:50:00,,2017-06-23 16:50:00,28.2257,69.0542
,,21315,2017-06-23,17:00:00,,2017-06-23 17:00:00,28.3008,68.7032
,,21316,2017-06-23,17:10:00,,2017-06-23 17:10:00,28.3866,68.337
,,21317,2017-06-23,17:20:00,,2017-06-23 17:20:00,28.4509,68.0395
,,21318,2017-06-23,17:30:00,,2017-06-23 17:30:00,28.4831,67.7267
,,21319,2017-06-23,17:40:00,,2017-06-23 17:40:00,28.5474,67.3681
,,21320,2017-06-23,17:50:00,,2017-06-23 17:50:00,28.6011,67.0553
,,21321,2017-06-23,18:00:00,,2017-06-23 18:00:00,28.6761,66.8111
,,21322,2017-06-23,18:10:00,,2017-06-23 18:10:00,28.719,66.4068
,,21323,2017-06-23,18:20:00,,2017-06-23 18:20:00,28.7619,66.0558
,,21324,2017-06-23,18:30:00,,2017-06-23 18:30:00,28.7941,65.8193
,,21325,2017-06-23,18:40:00,,2017-06-23 18:40:00,28.8156,65.7049
,,21326,2017-06-23,18:50:00,,2017-06-23 18:50:00,28.8263,65.5828
,,21327,2017-06-23,19:00:00,,2017-06-23 19:00:00,28.8263,65.4607
,,21328,2017-06-23,19:10:00,,2017-06-23 19:10:00,28.8156,65.4073
,,21329,2017-06-23,19:20:00,,2017-06-23 19:20:00,28.8048,65.3463
,,21330,2017-06-23,19:30:00,,2017-06-23 19:30:00,28.7941,65.2547
,,21331,2017-06-23,19:40:00,,2017-06-23 19:40:00,28.7727,65.2547
,,21332,2017-06-23,19:50:00,,2017-06-23 19:50:00,28.7619,65.2242
,,21333,2017-06-23,20:00:00,,2017-06-23 20:00:00,28.7405,65.2242
,,21334,2017-06-23,20:10:00,,2017-06-23 20:10:00,28.7083,65.2242
,,21335,2017-06-23,20:20:00,,2017-06-23 20:20:00,28.6869,65.2242
